,no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,thermal sensation,season,date,time,room,ta,hr,va
5373,50.0,1.0,25.0,190.0,95.0,26.32,2.02,1.0,0.0,-1.0,-0.6,winter,2021/1/15,16:30:00,6,21.4,19.5,0.6
5374,50.0,1.0,25.0,190.0,95.0,26.32,2.02,1.0,0.0,-1.0,1.3,winter,2021/1/15,17:00:00,6,28.3,18.1,0.96
5375,50.0,1.0,25.0,190.0,95.0,26.32,2.02,1.0,0.0,-1.0,0.5,winter,2021/1/15,17:30:00,6,25.42,17.7,0.96
5376,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.5,summer,2021/7/24,09:00:00,1,25.5,65.3,0.72
5377,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.5,summer,2021/7/24,09:30:00,1,23.3,66.0,0.48
5378,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.5,summer,2021/7/24,10:00:00,1,22.9,65.6,0.36
5379,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.0,summer,2021/7/24,10:30:00,1,25.1,65.7,0.6
5380,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.5,summer,2021/7/24,11:00:00,1,25.4,66.3,0.48
5381,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.5,summer,2021/7/24,11:30:00,1,23.2,70.1,0.96
5382,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.5,summer,2021/7/24,12:00:00,1,22.7,69.4,0.72
5383,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.5,summer,2021/7/24,14:30:00,1,25.6,66.8,0.84
5384,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.5,summer,2021/7/24,15:00:00,1,25.6,66.8,0.84
5385,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.0,summer,2021/7/24,15:30:00,1,25.8,67.3,0.96
5386,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.1,summer,2021/7/24,16:00:00,1,25.9,66.0,0.36
5387,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.3,summer,2021/7/24,16:30:00,1,23.6,65.3,0.24
5388,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.3,summer,2021/7/24,17:00:00,1,23.9,70.1,0.96
5389,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.1,summer,2021/7/24,17:30:00,1,25.4,67.6,0.84
5390,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.5,summer,2021/7/25,09:00:00,6,23.1,70.7,0.48
5391,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.5,summer,2021/7/25,09:30:00,6,23.4,68.3,0.48
5392,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.4,summer,2021/7/25,10:00:00,6,23.6,66.6,0.12
5393,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.4,summer,2021/7/25,10:30:00,6,23.7,64.4,0.84
5394,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.0,summer,2021/7/25,11:00:00,6,25.1,68.2,0.96
5395,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.2,summer,2021/7/25,11:30:00,6,25.8,67.1,0.48
5396,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.0,summer,2021/7/25,12:00:00,6,26.2,66.6,0.48
5397,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,1.0,summer,2021/7/25,14:30:00,6,26.6,63.7,0.24
5398,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,1.2,summer,2021/7/25,15:00:00,6,27.2,64.1,1.08
5399,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.8,summer,2021/7/25,15:30:00,6,27.2,63.0,0.36
5400,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,1.0,summer,2021/7/25,16:00:00,6,27.7,63.1,0.12
5401,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,1.1,summer,2021/7/25,16:30:00,6,27.9,63.3,0.24
5402,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.8,summer,2021/7/25,17:00:00,6,28.0,62.5,0.96
5403,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,1.2,summer,2021/7/25,17:30:00,6,28.0,63.0,0.24
5404,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.5,summer,2021/7/26,09:00:00,5,26.8,64.8,0.84
5405,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.5,summer,2021/7/26,09:30:00,5,27.7,62.7,0.24
5406,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.8,summer,2021/7/26,10:00:00,5,28.0,62.6,0.24
5407,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.8,summer,2021/7/26,10:30:00,5,28.1,62.4,0.96
5408,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.8,summer,2021/7/26,11:00:00,5,27.9,63.5,0.0
5409,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.8,summer,2021/7/26,11:30:00,5,27.9,63.7,0.96
5410,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.8,summer,2021/7/26,12:00:00,5,27.9,64.0,0.36
5411,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.5,summer,2021/7/26,14:30:00,5,26.9,62.8,0.12
5412,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.5,summer,2021/7/26,15:00:00,5,26.3,63.5,0.96
5413,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.1,summer,2021/7/26,15:30:00,5,25.9,62.5,1.08
5414,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.1,summer,2021/7/26,16:00:00,5,24.7,60.6,1.2
5415,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.3,summer,2021/7/26,16:30:00,5,24.2,58.5,0.12
5416,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.3,summer,2021/7/26,17:00:00,5,24.4,59.3,0.6
5417,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.3,summer,2021/7/26,17:30:00,5,25.2,55.6,0.0
5418,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.3,summer,2021/7/31,09:00:00,6,24.7,60.3,0.36
5419,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.3,summer,2021/7/31,09:30:00,6,25.2,59.9,1.08
5420,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.3,summer,2021/7/31,10:00:00,6,25.4,58.7,0.84
5421,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.5,summer,2021/7/31,10:30:00,6,24.5,60.1,1.2
5422,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.5,summer,2021/7/31,11:00:00,6,24.1,59.6,0.48
5423,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.6,summer,2021/7/31,11:30:00,6,24.2,64.2,1.08
5424,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.6,summer,2021/7/31,12:00:00,6,24.6,65.0,0.96
5425,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.0,summer,2021/7/31,14:30:00,6,24.3,62.4,0.36
5426,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.0,summer,2021/7/31,15:00:00,6,24.7,61.7,1.08
5427,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.0,summer,2021/7/31,15:30:00,6,26.5,60.0,1.08
5428,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.0,summer,2021/7/31,16:00:00,6,27.4,58.3,0.48
5429,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.5,summer,2021/7/31,16:30:00,6,27.9,57.4,0.84
5430,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.5,summer,2021/7/31,17:00:00,6,28.2,56.7,0.12
5431,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.1,summer,2021/7/31,17:30:00,6,26.6,56.0,0.84
5432,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.0,summer,2021/8/1,09:00:00,1,24.8,67.0,0.48
5433,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.0,summer,2021/8/1,09:30:00,1,24.8,67.0,0.72
5434,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.1,summer,2021/8/1,10:00:00,1,25.1,67.2,0.6
5435,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,0.0,summer,2021/8/1,10:30:00,1,25.1,66.8,0.48
5436,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.1,summer,2021/8/1,11:00:00,1,25.2,66.0,0.84
5437,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.2,summer,2021/8/1,11:30:00,1,25.3,65.5,0.72
5438,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.1,summer,2021/8/1,12:00:00,1,25.3,65.0,0.12
5439,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-0.1,summer,2021/8/1,14:30:00,1,25.3,65.0,1.2
5440,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-1.0,summer,2021/8/1,15:00:00,1,22.8,64.0,0.24
5441,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-1.0,summer,2021/8/1,15:30:00,1,22.8,64.0,1.08
5442,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-1.0,summer,2021/8/1,16:00:00,1,22.8,67.4,1.08
5443,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-1.5,summer,2021/8/1,16:30:00,1,22.5,66.4,1.08
5444,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-1.5,summer,2021/8/1,17:00:00,1,22.3,65.6,0.36
5445,50,1,25,190.0,95.0,26.32,2.02,1,-1,0,-1.5,summer,2021/8/1,17:30:00,1,21.7,66.5,0.48
5446,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-1.6,winter,2021/1/13,09:00:00,5,17.439999999999998,15.3,0.12
5447,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.3,winter,2021/1/13,09:30:00,5,22.46,16.3,0.84
5448,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.5,winter,2021/1/13,10:00:00,5,25.38,16.6,1.08
5449,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.7,winter,2021/1/13,10:30:00,5,20.83,16.2,0.36
5450,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.5,winter,2021/1/13,11:00:00,5,25.28,16.4,0.0
5451,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.9,winter,2021/1/13,11:30:00,5,20.200000000000003,16.5,0.36
5452,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-1.0,winter,2021/1/13,12:00:00,5,19.990000000000002,16.5,0.24
5453,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.2,winter,2021/1/13,14:30:00,5,24.5,14.4,0.72
5454,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.6,winter,2021/1/13,15:00:00,5,25.96,15.2,1.2
5455,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,1.0,winter,2021/1/13,15:30:00,5,27.36,16.0,0.6
5456,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.6,winter,2021/1/13,16:00:00,5,25.790000000000003,17.0,0.36
5457,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.3,winter,2021/1/13,16:30:00,5,24.52,17.4,0.96
5458,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,1.2,winter,2021/1/13,17:00:00,5,27.94,18.0,0.12
5459,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.9,winter,2021/1/13,17:30:00,5,20.36,18.4,0.96
5460,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.4,winter,2021/1/15,09:00:00,5,22.189999999999998,17.0,0.72
5461,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.5,winter,2021/1/15,09:30:00,5,21.57,17.7,0.12
5462,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.6,winter,2021/1/15,10:00:00,5,25.69,17.4,0.6
5463,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.2,winter,2021/1/15,10:30:00,5,24.07,20.4,0.72
5464,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.4,winter,2021/1/15,11:00:00,5,24.87,20.9,0.48
5465,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.7,winter,2021/1/15,11:30:00,5,20.96,21.6,0.84
5466,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-1.1,winter,2021/1/15,12:00:00,5,19.349999999999998,20.7,1.2
5467,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.9,winter,2021/1/15,14:30:00,5,20.259999999999998,19.2,0.84
5468,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.9,winter,2021/1/15,15:00:00,5,26.83,19.9,1.08
5469,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.8,winter,2021/1/15,15:30:00,5,20.56,20.6,0.6
5470,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,1.0,winter,2021/1/15,16:00:00,5,27.130000000000003,18.6,0.24
5471,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.7,winter,2021/1/15,16:30:00,5,26.16,19.5,0.24
5472,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,1.3,winter,2021/1/15,17:00:00,5,28.22,18.1,1.08
5473,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.1,winter,2021/1/15,17:30:00,5,23.79,17.7,0.36
5474,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-1.4,winter,2021/1/16,09:00:00,5,18.39,16.4,0.0
5475,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.9,winter,2021/1/16,09:30:00,5,20.08,18.3,0.48
5476,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-1.4,winter,2021/1/16,10:00:00,5,18.27,19.1,0.72
5477,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-1.1,winter,2021/1/16,10:30:00,5,19.490000000000002,19.7,1.08
5478,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.2,winter,2021/1/16,11:00:00,5,22.7,19.8,0.6
5479,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.8,winter,2021/1/16,11:30:00,5,26.41,20.1,0.24
5480,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.4,winter,2021/1/16,12:00:00,5,25.11,20.1,0.72
5481,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.8,winter,2021/1/16,14:30:00,5,20.439999999999998,18.1,0.48
5482,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.3,winter,2021/1/16,15:00:00,5,22.54,18.1,1.08
5483,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.6,winter,2021/1/16,15:30:00,5,21.48,18.7,0.36
5484,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.8,winter,2021/1/16,16:00:00,5,20.509999999999998,19.9,0.72
5485,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.7,winter,2021/1/16,16:30:00,5,25.99,20.4,0.84
5486,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,-0.3,winter,2021/1/16,17:00:00,5,22.56,20.4,1.2
5487,51.0,0.0,23.0,163.0,55.0,20.7,0.89,1.0,-1.0,-1.0,0.6,winter,2021/1/16,17:30:00,5,25.73,20.1,0.96
5488,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,3.0,summer,2021/7/20,09:00:00,5,27.9,56.4,0.72
5489,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,3.0,summer,2021/7/20,09:30:00,5,28.1,58.7,0.6
5490,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,3.0,summer,2021/7/20,10:00:00,5,28.4,59.9,0.6
5491,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,3.0,summer,2021/7/20,10:30:00,5,28.4,61.5,0.72
5492,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/20,11:00:00,5,27.5,63.3,0.6
5493,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/20,11:30:00,5,27.3,62.6,1.2
5494,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/20,12:00:00,5,27.3,62.6,0.96
5495,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/20,14:30:00,5,26.2,62.0,1.08
5496,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/20,15:00:00,5,26.8,60.6,0.24
5497,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/20,15:30:00,5,26.8,60.6,0.84
5498,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-1.0,summer,2021/7/20,16:00:00,5,25.2,62.2,0.24
5499,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-3.0,summer,2021/7/20,16:30:00,5,24.7,58.5,0.96
5500,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-3.0,summer,2021/7/20,17:00:00,5,24.7,58.2,0.6
5501,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-3.0,summer,2021/7/20,17:30:00,5,24.5,56.8,0.24
5502,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/21,09:00:00,5,23.7,58.9,0.24
5503,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/21,09:30:00,5,24.0,57.4,0.96
5504,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/21,10:00:00,5,25.4,53.0,0.24
5505,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/21,10:30:00,5,25.4,51.2,0.6
5506,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/21,11:00:00,5,25.6,51.8,0.24
5507,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/21,11:30:00,5,25.5,50.4,0.6
5508,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-1.0,summer,2021/7/21,12:00:00,5,25.4,49.5,0.24
5509,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/22,09:00:00,5,24.4,59.6,0.12
5510,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/22,09:30:00,5,24.6,59.3,0.36
5511,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-1.0,summer,2021/7/22,10:00:00,5,24.6,59.1,0.48
5512,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-1.0,summer,2021/7/22,10:30:00,5,24.7,59.4,0.96
5513,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/22,11:00:00,5,25.3,60.4,1.2
5514,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/22,11:30:00,5,25.6,59.8,0.72
5515,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/22,12:00:00,5,25.8,59.6,0.6
5516,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/22,14:30:00,5,25.9,59.0,0.84
5517,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/22,15:00:00,5,26.3,59.4,0.24
5518,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.5,summer,2021/7/22,15:30:00,5,26.4,59.7,1.08
5519,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.5,summer,2021/7/22,16:00:00,5,26.8,60.6,0.6
5520,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/22,16:30:00,5,27.0,60.8,0.24
5521,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/22,17:00:00,5,27.0,60.8,0.24
5522,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.5,summer,2021/7/22,17:30:00,5,26.9,60.8,0.36
5523,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,1.0,summer,2021/7/23,09:00:00,5,24.2,62.6,0.48
5524,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/23,09:30:00,5,25.1,60.4,0.96
5525,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,1.0,summer,2021/7/23,10:00:00,5,25.9,57.6,0.96
5526,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/23,10:30:00,5,26.2,55.8,0.84
5527,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/23,11:00:00,5,26.3,54.2,1.2
5528,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/23,11:30:00,5,26.4,53.2,0.84
5529,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,1.0,summer,2021/7/23,17:30:00,5,26.8,56.9,0.0
5530,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-2.0,summer,2021/7/26,14:30:00,1,22.1,73.5,0.96
5531,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-3.0,summer,2021/7/26,15:00:00,1,22.4,76.9,0.6
5532,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/26,15:30:00,1,23.8,73.1,0.6
5533,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/26,16:00:00,1,24.2,72.6,1.08
5534,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/26,16:30:00,1,24.6,71.5,0.48
5535,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/26,17:00:00,1,25.0,70.9,1.2
5536,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-1.0,summer,2021/7/26,17:30:00,1,25.2,70.4,1.08
5537,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-2.0,summer,2021/7/27,09:00:00,6,22.7,69.3,0.24
5538,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-1.0,summer,2021/7/27,09:30:00,6,23.0,68.0,0.12
5539,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-2.0,summer,2021/7/27,10:00:00,6,23.1,66.5,1.2
5540,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-3.0,summer,2021/7/27,10:30:00,6,23.2,65.9,0.96
5541,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-3.0,summer,2021/7/27,11:00:00,6,23.7,65.8,1.08
5542,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-1.0,summer,2021/7/27,11:30:00,6,23.7,69.6,0.24
5543,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-1.0,summer,2021/7/27,12:00:00,6,23.8,68.1,0.36
5544,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/27,14:30:00,6,25.1,67.4,0.72
5545,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/27,15:00:00,6,25.1,67.4,0.36
5546,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/27,15:30:00,6,25.7,66.2,0.24
5547,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/27,16:00:00,6,26.7,63.0,0.48
5548,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,1.0,summer,2021/7/27,16:30:00,6,27.2,62.0,0.36
5549,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,1.0,summer,2021/7/27,17:00:00,6,27.4,60.8,1.08
5550,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.1,summer,2021/7/27,17:30:00,6,27.6,59.9,0.48
5551,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/31,09:00:00,5,24.0,54.2,0.24
5552,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/31,09:30:00,5,24.0,54.2,0.12
5553,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/31,10:00:00,5,23.9,53.4,0.36
5554,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/31,10:30:00,5,23.0,57.9,1.2
5555,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-2.0,summer,2021/7/31,11:00:00,5,23.6,54.5,0.72
5556,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-3.0,summer,2021/7/31,11:30:00,5,24.6,56.4,0.36
5557,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-3.0,summer,2021/7/31,12:00:00,5,24.3,58.2,0.48
5558,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-2.0,summer,2021/7/31,14:30:00,5,23.2,60.0,0.24
5559,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-3.0,summer,2021/7/31,15:00:00,5,23.5,59.3,1.08
5560,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/31,15:30:00,5,25.2,57.4,0.24
5561,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/31,16:00:00,5,25.8,56.7,1.2
5562,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/31,16:30:00,5,26.1,56.5,0.48
5563,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/31,17:00:00,5,26.4,57.1,0.48
5564,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/7/31,17:30:00,5,26.7,56.6,0.84
5565,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/8/1,14:30:00,1,25.3,64.5,0.36
5566,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,0.0,summer,2021/8/1,15:00:00,1,25.2,63.3,0.84
5567,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-2.0,summer,2021/8/1,15:30:00,1,22.8,64.0,0.96
5568,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-2.0,summer,2021/8/1,16:00:00,1,22.8,67.4,0.96
5569,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-3.0,summer,2021/8/1,16:30:00,1,22.5,66.4,0.48
5570,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-3.0,summer,2021/8/1,17:00:00,1,22.3,65.6,0.84
5571,51,0,23,163.0,55.0,20.7,0.89,1,-1,-1,-3.0,summer,2021/8/1,17:30:00,1,21.7,66.5,0.96
