time,total_band_width
2024-11-05 03:40:00,21729
2024-11-05 03:45:00,21106
2024-11-05 03:50:00,21283
2024-11-05 03:55:00,21066
2024-11-05 04:00:00,21602
2024-11-05 04:05:00,22253
2024-11-05 04:10:00,20608
2024-11-05 04:15:00,21471
2024-11-05 04:20:00,21121
2024-11-05 04:25:00,21750
2024-11-05 04:30:00,22153
2024-11-05 04:35:00,21448
2024-11-05 04:40:00,21382
2024-11-05 04:45:00,20766
2024-11-05 04:50:00,21933
2024-11-05 04:55:00,21884
2024-11-05 05:00:00,21242
2024-11-05 05:05:00,21444
2024-11-05 05:10:00,20976
2024-11-05 05:15:00,21718
2024-11-05 05:20:00,21740
2024-11-05 05:25:00,21556
2024-11-05 05:30:00,22201
2024-11-05 05:35:00,21555
2024-11-05 05:40:00,21143
2024-11-05 05:45:00,22430
2024-11-05 05:50:00,21318
2024-11-05 05:55:00,21365
2024-11-05 06:00:00,21874
2024-11-05 06:05:00,20997
2024-11-05 06:10:00,21401
2024-11-05 06:15:00,21612
2024-11-05 06:20:00,21396
2024-11-05 06:25:00,21366
2024-11-05 06:30:00,21214
2024-11-05 06:35:00,21925
2024-11-05 06:40:00,21302
2024-11-05 06:45:00,21936
2024-11-05 06:50:00,21595
2024-11-05 06:55:00,22210
2024-11-05 07:00:00,21700
2024-11-05 07:05:00,22098
2024-11-05 07:10:00,20608
2024-11-05 07:15:00,20814
2024-11-05 07:20:00,22349
2024-11-05 07:25:00,20992
2024-11-05 07:30:00,20960
2024-11-05 07:35:00,21739
2024-11-05 07:40:00,21652
2024-11-05 07:45:00,21395
2024-11-05 07:50:00,20979
2024-11-05 07:55:00,21069
2024-11-05 08:00:00,20123
2024-11-05 08:05:00,21232
2024-11-05 08:10:00,20688
2024-11-05 08:15:00,21078
2024-11-05 08:20:00,21482
2024-11-05 08:25:00,20982
2024-11-05 08:30:00,20448
2024-11-05 08:35:00,19718
2024-11-05 08:40:00,21257
2024-11-05 08:45:00,20988
2024-11-05 08:50:00,21013
2024-11-05 08:55:00,20833
2024-11-05 09:00:00,20447
2024-11-05 09:05:00,21287
2024-11-05 09:10:00,20464
2024-11-05 09:15:00,21380
2024-11-05 09:20:00,20913
2024-11-05 09:25:00,19222
2024-11-05 09:30:00,20372
2024-11-05 09:35:00,20925
2024-11-05 09:40:00,21492
2024-11-05 09:45:00,21369
2024-11-05 09:50:00,19968
2024-11-05 09:55:00,21315
2024-11-05 10:00:00,19728
2024-11-05 10:05:00,20263
2024-11-05 10:10:00,20469
2024-11-05 10:15:00,19555
2024-11-05 10:20:00,20163
2024-11-05 10:25:00,20223
2024-11-05 10:30:00,20552
2024-11-05 10:35:00,20366
2024-11-05 10:40:00,19471
2024-11-05 10:45:00,20352
2024-11-05 10:50:00,19914
2024-11-05 10:55:00,20906
2024-11-05 11:00:00,20329
2024-11-05 11:05:00,19992
2024-11-05 11:10:00,19442
2024-11-05 11:15:00,19293
2024-11-05 11:20:00,19679
2024-11-05 11:25:00,19899
2024-11-05 11:30:00,19011
2024-11-05 11:35:00,20016
2024-11-05 11:40:00,19427
2024-11-05 11:45:00,19905
2024-11-05 11:50:00,20252
2024-11-05 11:55:00,19581
2024-11-05 12:00:00,19764
2024-11-05 12:05:00,20158
2024-11-05 12:10:00,19605
2024-11-05 12:15:00,19713
2024-11-05 12:20:00,19263
2024-11-05 12:25:00,19192
2024-11-05 12:30:00,19162
2024-11-05 12:35:00,18726
2024-11-05 12:40:00,18740
2024-11-05 12:45:00,19642
2024-11-05 12:50:00,19604
2024-11-05 12:55:00,19193
2024-11-05 13:00:00,19367
2024-11-05 13:05:00,19345
2024-11-05 13:10:00,18314
2024-11-05 13:15:00,18969
2024-11-05 13:20:00,18783
2024-11-05 13:25:00,19294
2024-11-05 13:30:00,18745
2024-11-05 13:35:00,18608
2024-11-05 13:40:00,19009
2024-11-05 13:45:00,19333
2024-11-05 13:50:00,18251
2024-11-05 13:55:00,18346
2024-11-05 14:00:00,18273
2024-11-05 14:05:00,19026
2024-11-05 14:10:00,18401
2024-11-05 14:15:00,18217
2024-11-05 14:20:00,18445
2024-11-05 14:25:00,18323
2024-11-05 14:30:00,18682
2024-11-05 14:35:00,18365
2024-11-05 14:40:00,17863
2024-11-05 14:45:00,18371
2024-11-05 14:50:00,17326
2024-11-05 14:55:00,18508
2024-11-05 15:00:00,18735
2024-11-05 15:05:00,18092
2024-11-05 15:10:00,17986
2024-11-05 15:15:00,17617
2024-11-05 15:20:00,17245
2024-11-05 15:25:00,17165
2024-11-05 15:30:00,18367
2024-11-05 15:35:00,17329
2024-11-05 15:40:00,17120
2024-11-05 15:45:00,16772
2024-11-05 15:50:00,16892
2024-11-05 15:55:00,18102
2024-11-05 16:00:00,17433
2024-11-05 16:05:00,17065
2024-11-05 16:10:00,16879
2024-11-05 16:15:00,18243
2024-11-05 16:20:00,17606
2024-11-05 16:25:00,17254
2024-11-05 16:30:00,17657
2024-11-05 16:35:00,18705
2024-11-05 16:40:00,17496
2024-11-05 16:45:00,17991
2024-11-05 16:50:00,17756
2024-11-05 16:55:00,17561
2024-11-05 17:00:00,17439
2024-11-05 17:05:00,17511
2024-11-05 17:10:00,18653
2024-11-05 17:15:00,17233
2024-11-05 17:20:00,17672
2024-11-05 17:25:00,17098
2024-11-05 17:30:00,17115
2024-11-05 17:35:00,17041
2024-11-05 17:40:00,17211
2024-11-05 17:45:00,17085
2024-11-05 17:50:00,17365
2024-11-05 17:55:00,17446
2024-11-05 18:00:00,17555
2024-11-05 18:05:00,17855
2024-11-05 18:10:00,16529
2024-11-05 18:15:00,16666
2024-11-05 18:20:00,17308
2024-11-05 18:25:00,17404
2024-11-05 18:30:00,18348
2024-11-05 18:35:00,17531
2024-11-05 18:40:00,18086
2024-11-05 18:45:00,17559
2024-11-05 18:50:00,17313
2024-11-05 18:55:00,17300
2024-11-05 19:00:00,17123
2024-11-05 19:05:00,17809
2024-11-05 19:10:00,17608
2024-11-05 19:15:00,17182
2024-11-05 19:20:00,16818
2024-11-05 19:25:00,18157
2024-11-05 19:30:00,17183
2024-11-05 19:35:00,17416
2024-11-05 19:40:00,18052
2024-11-05 19:45:00,18464
2024-11-05 19:50:00,17485
2024-11-05 19:55:00,17343
2024-11-05 20:00:00,17546
2024-11-05 20:05:00,17808
2024-11-05 20:10:00,17722
2024-11-05 20:15:00,17841
2024-11-05 20:20:00,16908
2024-11-05 20:25:00,18350
2024-11-05 20:30:00,17896
2024-11-05 20:35:00,17616
2024-11-05 20:40:00,17913
2024-11-05 20:45:00,17795
2024-11-05 20:50:00,19204
2024-11-05 20:55:00,18114
2024-11-05 21:00:00,17996
2024-11-05 21:05:00,18478
2024-11-05 21:10:00,18019
2024-11-05 21:15:00,18672
2024-11-05 21:20:00,19306
2024-11-05 21:25:00,18799
2024-11-05 21:30:00,17650
2024-11-05 21:35:00,18156
2024-11-05 21:40:00,17379
2024-11-05 21:45:00,18355
2024-11-05 21:50:00,17993
2024-11-05 21:55:00,17583
2024-11-05 22:00:00,19093
2024-11-05 22:05:00,18544
2024-11-05 22:10:00,19407
2024-11-05 22:15:00,19800
2024-11-05 22:20:00,18778
2024-11-05 22:25:00,19340
2024-11-05 22:30:00,19313
2024-11-05 22:35:00,19230
2024-11-05 22:40:00,18376
2024-11-05 22:45:00,19527
2024-11-05 22:50:00,18665
2024-11-05 22:55:00,18735
2024-11-05 23:00:00,19157
2024-11-05 23:05:00,18964
2024-11-05 23:10:00,19228
2024-11-05 23:15:00,19084
2024-11-05 23:20:00,19120
2024-11-05 23:25:00,19687
2024-11-05 23:30:00,19305
2024-11-05 23:35:00,19189
2024-11-05 23:40:00,19786
2024-11-05 23:45:00,19476
2024-11-05 23:50:00,19574
2024-11-05 23:55:00,19307
2024-11-06 00:00:00,18782
2024-11-06 00:05:00,20053
2024-11-06 00:10:00,18137
2024-11-06 00:15:00,19066
2024-11-06 00:20:00,19197
2024-11-06 00:25:00,19219
2024-11-06 00:30:00,19817
2024-11-06 00:35:00,19861
2024-11-06 00:40:00,19645
2024-11-06 00:45:00,18503
2024-11-06 00:50:00,19173
2024-11-06 00:55:00,19737
2024-11-06 01:00:00,20062
2024-11-06 01:05:00,20134
2024-11-06 01:10:00,19476
2024-11-06 01:15:00,20211
2024-11-06 01:20:00,19407
2024-11-06 01:25:00,20139
2024-11-06 01:30:00,19657
2024-11-06 01:35:00,20314
2024-11-06 01:40:00,20509
2024-11-06 01:45:00,20225
2024-11-06 01:50:00,19549
2024-11-06 01:55:00,19908
2024-11-06 02:00:00,20521
2024-11-06 02:05:00,19821
2024-11-06 02:10:00,20310
2024-11-06 02:15:00,20236
2024-11-06 02:20:00,20585
2024-11-06 02:25:00,20211
2024-11-06 02:30:00,20561
2024-11-06 02:35:00,20072
2024-11-06 02:40:00,20788
2024-11-06 02:45:00,19674
2024-11-06 02:50:00,20301
2024-11-06 02:55:00,20830
2024-11-06 03:00:00,20118
2024-11-06 03:05:00,20144
2024-11-06 03:10:00,20388
2024-11-06 03:15:00,19667
2024-11-06 03:20:00,21813
2024-11-06 03:25:00,21008
2024-11-06 03:30:00,20182
2024-11-06 03:35:00,21037
2024-11-06 03:40:00,21157
2024-11-06 03:45:00,20696
2024-11-06 03:50:00,20524
2024-11-06 03:55:00,20284
2024-11-06 04:00:00,21435
2024-11-06 04:05:00,20572
2024-11-06 04:10:00,21141
2024-11-06 04:15:00,21748
2024-11-06 04:20:00,20513
2024-11-06 04:25:00,21593
2024-11-06 04:30:00,22098
2024-11-06 04:35:00,20390
2024-11-06 04:40:00,21053
2024-11-06 04:45:00,20834
2024-11-06 04:50:00,20839
2024-11-06 04:55:00,21168
2024-11-06 05:00:00,21864
2024-11-06 05:05:00,20806
2024-11-06 05:10:00,21432
2024-11-06 05:15:00,21094
2024-11-06 05:20:00,21003
2024-11-06 05:25:00,21470
2024-11-06 05:30:00,21695
2024-11-06 05:35:00,20708
2024-11-06 05:40:00,21350
2024-11-06 05:45:00,21100
2024-11-06 05:50:00,20844
2024-11-06 05:55:00,21918
2024-11-06 06:00:00,20983
2024-11-06 06:05:00,21359
2024-11-06 06:10:00,21939
2024-11-06 06:15:00,21025
2024-11-06 06:20:00,21223
2024-11-06 06:25:00,19836
2024-11-06 06:30:00,21452
2024-11-06 06:35:00,21014
2024-11-06 06:40:00,20312
2024-11-06 06:45:00,20422
2024-11-06 06:50:00,21292
2024-11-06 06:55:00,21746
2024-11-06 07:00:00,21223
2024-11-06 07:05:00,20940
2024-11-06 07:10:00,20921
2024-11-06 07:15:00,20784
2024-11-06 07:20:00,20902
2024-11-06 07:25:00,21032
2024-11-06 07:30:00,21779
2024-11-06 07:35:00,21460
2024-11-06 07:40:00,21931
2024-11-06 07:45:00,20949
2024-11-06 07:50:00,20603
2024-11-06 07:55:00,21170
2024-11-06 08:00:00,22063
2024-11-06 08:05:00,21625
2024-11-06 08:10:00,21088
2024-11-06 08:15:00,21219
2024-11-06 08:20:00,20765
2024-11-06 08:25:00,21104
2024-11-06 08:30:00,20426
2024-11-06 08:35:00,20637
2024-11-06 08:40:00,20369
2024-11-06 08:45:00,21348
2024-11-06 08:50:00,20366
2024-11-06 08:55:00,21200
2024-11-06 09:00:00,19688
2024-11-06 09:05:00,20819
2024-11-06 09:10:00,20762
2024-11-06 09:15:00,19739
2024-11-06 09:20:00,20732
2024-11-06 09:25:00,20529
2024-11-06 09:30:00,20140
2024-11-06 09:35:00,20365
2024-11-06 09:40:00,21102
2024-11-06 09:45:00,20586
2024-11-06 09:50:00,20987
2024-11-06 09:55:00,20881
2024-11-06 10:00:00,19928
2024-11-06 10:05:00,20891
2024-11-06 10:10:00,21012
2024-11-06 10:15:00,21235
2024-11-06 10:20:00,19522
2024-11-06 10:25:00,19924
2024-11-06 10:30:00,20299
2024-11-06 10:35:00,19773
2024-11-06 10:40:00,20357
2024-11-06 10:45:00,19856
2024-11-06 10:50:00,20129
2024-11-06 10:55:00,20398
2024-11-06 11:00:00,20484
2024-11-06 11:05:00,19016
2024-11-06 11:10:00,19614
2024-11-06 11:15:00,19479
2024-11-06 11:20:00,19374
2024-11-06 11:25:00,19972
2024-11-06 11:30:00,18917
2024-11-06 11:35:00,19233
2024-11-06 11:40:00,19848
2024-11-06 11:45:00,19067
2024-11-06 11:50:00,19507
2024-11-06 11:55:00,19587
2024-11-06 12:00:00,19232
2024-11-06 12:05:00,19096
2024-11-06 12:10:00,18950
2024-11-06 12:15:00,19664
2024-11-06 12:20:00,19194
2024-11-06 12:25:00,18505
2024-11-06 12:30:00,19112
2024-11-06 12:35:00,18693
2024-11-06 12:40:00,18798
2024-11-06 12:45:00,19109
2024-11-06 12:50:00,19159
2024-11-06 12:55:00,19073
2024-11-06 13:00:00,18447
2024-11-06 13:05:00,19567
2024-11-06 13:10:00,18548
2024-11-06 13:15:00,18738
2024-11-06 13:20:00,18127
2024-11-06 13:25:00,19527
2024-11-06 13:30:00,18665
2024-11-06 13:35:00,18887
2024-11-06 13:40:00,18594
2024-11-06 13:45:00,18825
2024-11-06 13:50:00,17462
2024-11-06 13:55:00,18325
2024-11-06 14:00:00,17939
2024-11-06 14:05:00,18120
2024-11-06 14:10:00,19261
2024-11-06 14:15:00,17453
2024-11-06 14:20:00,18255
2024-11-06 14:25:00,18264
2024-11-06 14:30:00,17947
2024-11-06 14:35:00,18259
2024-11-06 14:40:00,17498
2024-11-06 14:45:00,18490
2024-11-06 14:50:00,18004
2024-11-06 14:55:00,18196
2024-11-06 15:00:00,17473
2024-11-06 15:05:00,18427
2024-11-06 15:10:00,17748
2024-11-06 15:15:00,18313
2024-11-06 15:20:00,18676
2024-11-06 15:25:00,17614
2024-11-06 15:30:00,18545
2024-11-06 15:35:00,18067
2024-11-06 15:40:00,18802
2024-11-06 15:45:00,17603
2024-11-06 15:50:00,18335
2024-11-06 15:55:00,17863
2024-11-06 16:00:00,17727
2024-11-06 16:05:00,17237
2024-11-06 16:10:00,18278
2024-11-06 16:15:00,17122
2024-11-06 16:20:00,18789
2024-11-06 16:25:00,17499
2024-11-06 16:30:00,16869
2024-11-06 16:35:00,16981
2024-11-06 16:40:00,17802
2024-11-06 16:45:00,17340
2024-11-06 16:50:00,16736
2024-11-06 16:55:00,16888
2024-11-06 17:00:00,17056
2024-11-06 17:05:00,16719
2024-11-06 17:10:00,17145
2024-11-06 17:15:00,17530
2024-11-06 17:20:00,17106
2024-11-06 17:25:00,18096
2024-11-06 17:30:00,17732
2024-11-06 17:35:00,17642
2024-11-06 17:40:00,16813
2024-11-06 17:45:00,17541
2024-11-06 17:50:00,17664
2024-11-06 17:55:00,17051
2024-11-06 18:00:00,17066
2024-11-06 18:05:00,17416
2024-11-06 18:10:00,17180
2024-11-06 18:15:00,17641
2024-11-06 18:20:00,17459
2024-11-06 18:25:00,16827
2024-11-06 18:30:00,16555
2024-11-06 18:35:00,16669
2024-11-06 18:40:00,17184
2024-11-06 18:45:00,16719
2024-11-06 18:50:00,17353
2024-11-06 18:55:00,17303
2024-11-06 19:00:00,18368
2024-11-06 19:05:00,17588
2024-11-06 19:10:00,17701
2024-11-06 19:15:00,17167
2024-11-06 19:20:00,17501
2024-11-06 19:25:00,17309
2024-11-06 19:30:00,17996
2024-11-06 19:35:00,18323
2024-11-06 19:40:00,16929
2024-11-06 19:45:00,17481
2024-11-06 19:50:00,17874
2024-11-06 19:55:00,17812
2024-11-06 20:00:00,17586
2024-11-06 20:05:00,16733
2024-11-06 20:10:00,17568
2024-11-06 20:15:00,17251
2024-11-06 20:20:00,17088
2024-11-06 20:25:00,18484
2024-11-06 20:30:00,18020
2024-11-06 20:35:00,17268
2024-11-06 20:40:00,17287
2024-11-06 20:45:00,18281
2024-11-06 20:50:00,17171
2024-11-06 20:55:00,18362
2024-11-06 21:00:00,17918
2024-11-06 21:05:00,17743
2024-11-06 21:10:00,17375
2024-11-06 21:15:00,18388
2024-11-06 21:20:00,18440
2024-11-06 21:25:00,17629
2024-11-06 21:30:00,19045
2024-11-06 21:35:00,18317
2024-11-06 21:40:00,17551
2024-11-06 21:45:00,19040
2024-11-06 21:50:00,18450
2024-11-06 21:55:00,17924
2024-11-06 22:00:00,18170
2024-11-06 22:05:00,18575
2024-11-06 22:10:00,17896
2024-11-06 22:15:00,18408
2024-11-06 22:20:00,18778
2024-11-06 22:25:00,18133
2024-11-06 22:30:00,18932
2024-11-06 22:35:00,19106
2024-11-06 22:40:00,19176
2024-11-06 22:45:00,19265
2024-11-06 22:50:00,18832
2024-11-06 22:55:00,18738
2024-11-06 23:00:00,18924
2024-11-06 23:05:00,19255
2024-11-06 23:10:00,18673
2024-11-06 23:15:00,19336
2024-11-06 23:20:00,19056
2024-11-06 23:25:00,19032
2024-11-06 23:30:00,19023
2024-11-06 23:35:00,18687
2024-11-06 23:40:00,19902
2024-11-06 23:45:00,19587
2024-11-06 23:50:00,20193
2024-11-06 23:55:00,20109
2024-11-07 00:00:00,18478
2024-11-07 00:05:00,19327
2024-11-07 00:10:00,18155
2024-11-07 00:15:00,18907
2024-11-07 00:20:00,19372
2024-11-07 00:25:00,19434
2024-11-07 00:30:00,18650
2024-11-07 00:35:00,18767
2024-11-07 00:40:00,18706
2024-11-07 00:45:00,18445
2024-11-07 00:50:00,19241
2024-11-07 00:55:00,18192
2024-11-07 01:00:00,19217
2024-11-07 01:05:00,19920
2024-11-07 01:10:00,19295
2024-11-07 01:15:00,19090
2024-11-07 01:20:00,19391
2024-11-07 01:25:00,19496
2024-11-07 01:30:00,18908
2024-11-07 01:35:00,19741
2024-11-07 01:40:00,20344
2024-11-07 01:45:00,19176
2024-11-07 01:50:00,19652
2024-11-07 01:55:00,18608
2024-11-07 02:00:00,19734
2024-11-07 02:05:00,19533
2024-11-07 02:10:00,19700
2024-11-07 02:15:00,20095
2024-11-07 02:20:00,19008
2024-11-07 02:25:00,19405
2024-11-07 02:30:00,19942
2024-11-07 02:35:00,19146
2024-11-07 02:40:00,19920
2024-11-07 02:45:00,20631
2024-11-07 02:50:00,18984
2024-11-07 02:55:00,19439
2024-11-07 03:00:00,20165
2024-11-07 03:05:00,19893
2024-11-07 03:10:00,20440
2024-11-07 03:15:00,19551
2024-11-07 03:20:00,19298
2024-11-07 03:25:00,19886
2024-11-07 03:30:00,19616
2024-11-07 03:35:00,20243
2024-11-07 03:40:00,20393
2024-11-07 03:45:00,20105
2024-11-07 03:50:00,20944
2024-11-07 03:55:00,19563
2024-11-07 04:00:00,19905
2024-11-07 04:05:00,20820
2024-11-07 04:10:00,20859
2024-11-07 04:15:00,20892
2024-11-07 04:20:00,20800
2024-11-07 04:25:00,21035
2024-11-07 04:30:00,20821
2024-11-07 04:35:00,20734
2024-11-07 04:40:00,20538
2024-11-07 04:45:00,21008
2024-11-07 04:50:00,19845
2024-11-07 04:55:00,20645
2024-11-07 05:00:00,21237
2024-11-07 05:05:00,20825
2024-11-07 05:10:00,19792
2024-11-07 05:15:00,19958
2024-11-07 05:20:00,20598
2024-11-07 05:25:00,20625
2024-11-07 05:30:00,20905
2024-11-07 05:35:00,20127
2024-11-07 05:40:00,21190
2024-11-07 05:45:00,21530
2024-11-07 05:50:00,20153
2024-11-07 05:55:00,20614
2024-11-07 06:00:00,19999
2024-11-07 06:05:00,20665
2024-11-07 06:10:00,20044
2024-11-07 06:15:00,21505
2024-11-07 06:20:00,20787
2024-11-07 06:25:00,20309
2024-11-07 06:30:00,20397
2024-11-07 06:35:00,21174
2024-11-07 06:40:00,20862
2024-11-07 06:45:00,21186
2024-11-07 06:50:00,20782
2024-11-07 06:55:00,19685
2024-11-07 07:00:00,20214
2024-11-07 07:05:00,20664
2024-11-07 07:10:00,20722
2024-11-07 07:15:00,20638
2024-11-07 07:20:00,18966
2024-11-07 07:25:00,20610
2024-11-07 07:30:00,20118
2024-11-07 07:35:00,19737
2024-11-07 07:40:00,20437
2024-11-07 07:45:00,19995
2024-11-07 07:50:00,19916
2024-11-07 07:55:00,20362
2024-11-07 08:00:00,19844
2024-11-07 08:05:00,19756
2024-11-07 08:10:00,19878
2024-11-07 08:15:00,20033
2024-11-07 08:20:00,21332
2024-11-07 08:25:00,20890
2024-11-07 08:30:00,19372
2024-11-07 08:35:00,19487
2024-11-07 08:40:00,20535
2024-11-07 08:45:00,19286
2024-11-07 08:50:00,19758
2024-11-07 08:55:00,19808
2024-11-07 09:00:00,19768
2024-11-07 09:05:00,19228
2024-11-07 09:10:00,20317
2024-11-07 09:15:00,20846
2024-11-07 09:20:00,19650
2024-11-07 09:25:00,20123
2024-11-07 09:30:00,19223
2024-11-07 09:35:00,19239
2024-11-07 09:40:00,20400
2024-11-07 09:45:00,19920
2024-11-07 09:50:00,18401
2024-11-07 09:55:00,18816
2024-11-07 10:00:00,18616
2024-11-07 10:05:00,19005
2024-11-07 10:10:00,20062
2024-11-07 10:15:00,18976
2024-11-07 10:20:00,18902
2024-11-07 10:25:00,18769
2024-11-07 10:30:00,19057
2024-11-07 10:35:00,20156
2024-11-07 10:40:00,19093
2024-11-07 10:45:00,19278
2024-11-07 10:50:00,19128
2024-11-07 10:55:00,19197
2024-11-07 11:00:00,18652
2024-11-07 11:05:00,18676
2024-11-07 11:10:00,18320
2024-11-07 11:15:00,19403
2024-11-07 11:20:00,19213
2024-11-07 11:25:00,19098
2024-11-07 11:30:00,18526
2024-11-07 11:35:00,19149
2024-11-07 11:40:00,18773
2024-11-07 11:45:00,18394
2024-11-07 11:50:00,18867
2024-11-07 11:55:00,18694
2024-11-07 12:00:00,19214
2024-11-07 12:05:00,18063
2024-11-07 12:10:00,18644
2024-11-07 12:15:00,18951
2024-11-07 12:20:00,18788
2024-11-07 12:25:00,18809
2024-11-07 12:30:00,18607
2024-11-07 12:35:00,17849
2024-11-07 12:40:00,18481
2024-11-07 12:45:00,17553
2024-11-07 12:50:00,17768
2024-11-07 12:55:00,17810
2024-11-07 13:00:00,17865
2024-11-07 13:05:00,17856
2024-11-07 13:10:00,17884
2024-11-07 13:15:00,18568
2024-11-07 13:20:00,16887
2024-11-07 13:25:00,17219
2024-11-07 13:30:00,18147
2024-11-07 13:35:00,18867
2024-11-07 13:40:00,17100
2024-11-07 13:45:00,18219
2024-11-07 13:50:00,18073
2024-11-07 13:55:00,17423
2024-11-07 14:00:00,18078
2024-11-07 14:05:00,17941
2024-11-07 14:10:00,17665
2024-11-07 14:15:00,17029
2024-11-07 14:20:00,16130
2024-11-07 14:25:00,17549
2024-11-07 14:30:00,17352
2024-11-07 14:35:00,17411
2024-11-07 14:40:00,18285
2024-11-07 14:45:00,17211
2024-11-07 14:50:00,17573
2024-11-07 14:55:00,17429
2024-11-07 15:00:00,17748
2024-11-07 15:05:00,16171
2024-11-07 15:10:00,16327
2024-11-07 15:15:00,16583
2024-11-07 15:20:00,16668
2024-11-07 15:25:00,17281
2024-11-07 15:30:00,16557
2024-11-07 15:35:00,17123
2024-11-07 15:40:00,17535
2024-11-07 15:45:00,17019
2024-11-07 15:50:00,16442
2024-11-07 15:55:00,17187
2024-11-07 16:00:00,16641
2024-11-07 16:05:00,17032
2024-11-07 16:10:00,17278
2024-11-07 16:15:00,17548
2024-11-07 16:20:00,16922
2024-11-07 16:25:00,16665
2024-11-07 16:30:00,16057
2024-11-07 16:35:00,17586
2024-11-07 16:40:00,16882
2024-11-07 16:45:00,16399
2024-11-07 16:50:00,15927
2024-11-07 16:55:00,16147
2024-11-07 17:00:00,16586
2024-11-07 17:05:00,16602
2024-11-07 17:10:00,16292
2024-11-07 17:15:00,16593
2024-11-07 17:20:00,15909
2024-11-07 17:25:00,16469
2024-11-07 17:30:00,16457
2024-11-07 17:35:00,16270
2024-11-07 17:40:00,18334
2024-11-07 17:45:00,16085
2024-11-07 17:50:00,15467
2024-11-07 17:55:00,17148
2024-11-07 18:00:00,16213
2024-11-07 18:05:00,16705
2024-11-07 18:10:00,17348
2024-11-07 18:15:00,16112
2024-11-07 18:20:00,16552
2024-11-07 18:25:00,15803
2024-11-07 18:30:00,16726
2024-11-07 18:35:00,17005
2024-11-07 18:40:00,16152
2024-11-07 18:45:00,16893
2024-11-07 18:50:00,16948
2024-11-07 18:55:00,16419
2024-11-07 19:00:00,16148
2024-11-07 19:05:00,17243
2024-11-07 19:10:00,16871
2024-11-07 19:15:00,16296
2024-11-07 19:20:00,17093
2024-11-07 19:25:00,16545
2024-11-07 19:30:00,16891
2024-11-07 19:35:00,16914
2024-11-07 19:40:00,17055
2024-11-07 19:45:00,17123
2024-11-07 19:50:00,16423
2024-11-07 19:55:00,17305
2024-11-07 20:00:00,17149
2024-11-07 20:05:00,16561
2024-11-07 20:10:00,17362
2024-11-07 20:15:00,16831
2024-11-07 20:20:00,17086
2024-11-07 20:25:00,16778
2024-11-07 20:30:00,17933
2024-11-07 20:35:00,16761
2024-11-07 20:40:00,16712
2024-11-07 20:45:00,16712
2024-11-07 20:50:00,17948
2024-11-07 20:55:00,17340
2024-11-07 21:00:00,17575
2024-11-07 21:05:00,17400
2024-11-07 21:10:00,16958
2024-11-07 21:15:00,17664
2024-11-07 21:20:00,17344
2024-11-07 21:25:00,17188
2024-11-07 21:30:00,17164
2024-11-07 21:35:00,17211
2024-11-07 21:40:00,17199
2024-11-07 21:45:00,17343
2024-11-07 21:50:00,17863
2024-11-07 21:55:00,17508
2024-11-07 22:00:00,17059
2024-11-07 22:05:00,17923
2024-11-07 22:10:00,17044
2024-11-07 22:15:00,18010
2024-11-07 22:20:00,17373
2024-11-07 22:25:00,17492
2024-11-07 22:30:00,18468
2024-11-07 22:35:00,17808
2024-11-07 22:40:00,18239
2024-11-07 22:45:00,17976
2024-11-07 22:50:00,19198
2024-11-07 22:55:00,18457
2024-11-07 23:00:00,17790
2024-11-07 23:05:00,18651
2024-11-07 23:10:00,18199
2024-11-07 23:15:00,17648
2024-11-07 23:20:00,18658
2024-11-07 23:25:00,18905
2024-11-07 23:30:00,17966
2024-11-07 23:35:00,18307
2024-11-07 23:40:00,17877
2024-11-07 23:45:00,18845
2024-11-07 23:50:00,18541
2024-11-07 23:55:00,17471
2024-11-08 00:00:00,20107
2024-11-08 00:05:00,20093
2024-11-08 00:10:00,19671
2024-11-08 00:15:00,19464
2024-11-08 00:20:00,19745
2024-11-08 00:25:00,19762
2024-11-08 00:30:00,20174
2024-11-08 00:35:00,20057
2024-11-08 00:40:00,19703
2024-11-08 00:45:00,19381
2024-11-08 00:50:00,19978
2024-11-08 00:55:00,19772
2024-11-08 01:00:00,19809
2024-11-08 01:05:00,20581
2024-11-08 01:10:00,20799
2024-11-08 01:15:00,19969
2024-11-08 01:20:00,21239
2024-11-08 01:25:00,21041
2024-11-08 01:30:00,20318
2024-11-08 01:35:00,20877
2024-11-08 01:40:00,20643
2024-11-08 01:45:00,21038
2024-11-08 01:50:00,20297
2024-11-08 01:55:00,20577
2024-11-08 02:00:00,20835
2024-11-08 02:05:00,20921
2024-11-08 02:10:00,20327
2024-11-08 02:15:00,21218
2024-11-08 02:20:00,20367
2024-11-08 02:25:00,20990
2024-11-08 02:30:00,20403
2024-11-08 02:35:00,21232
2024-11-08 02:40:00,21582
2024-11-08 02:45:00,20841
2024-11-08 02:50:00,21239
2024-11-08 02:55:00,21640
2024-11-08 03:00:00,21284
2024-11-08 03:05:00,21590
2024-11-08 03:10:00,21492
2024-11-08 03:15:00,20521
2024-11-08 03:20:00,22306
2024-11-08 03:25:00,21036
2024-11-08 03:30:00,21822
2024-11-08 03:35:00,21987
2024-11-08 03:40:00,21397
2024-11-08 03:45:00,21110
2024-11-08 03:50:00,21912
2024-11-08 03:55:00,21037
2024-11-08 04:00:00,21387
2024-11-08 04:05:00,20689
2024-11-08 04:10:00,21324
2024-11-08 04:15:00,21549
2024-11-08 04:20:00,22215
2024-11-08 04:25:00,21475
